"initial_creation_date","last_change_date","material","material_9","material_7","ai","mat_description","mat_description_eng","plant","planner","replenishment_type","rounding_value","lot_size","minimum_lot_size","safety_time_days","safety_time_ind","leadtime_hours","planning_time_fence","planned_delivery_time","safety_stock","unit_of_quantity","length","width","height","uom_lwh","volume","unit_of_volume","gross_weight","net_weight","unit_of_weight","stacking_factor","material_group","run_out_date","proc_type","part_type","character","init_upg","init_use_type","procurement_type","storage_location","bwd_consumption_per","fwd_consumption_per","pps_planning_calendar","factory_calendar","mrp_group","mixed_mrp","strategy_group","consumption_mode","abc_indicator","spab_indicator","status","status_valid_from","bulk_material","omb_part","warehouse_number","storage_type_stock_placement","storage_type_stock_removement","release","release_date","release_type","release_action_code","active_material","plant_calendar","document_number","sid_client","snapdate","snaptimestamp","load_date","load_timestamp","_load_date"
"2020-05-13","2020-06-18","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000222040232","PTGP010","2020-06-19","2020-06-19 00:00:37.000","2021-05-24","2021-05-24 19:11:44.000","2021-05-24"
"2020-05-13","2021-01-14","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000261099124","PTGP010","2021-01-14","2021-01-14 22:50:12.000","2021-05-24","2021-05-24 19:18:36.000","2021-05-24"
"2020-05-13","2020-05-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210565173","PTGP010","2020-05-13","2020-05-13 17:56:05.000","2021-05-24","2021-05-24 19:20:10.000","2021-05-24"
"2020-05-13","2021-01-14","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000261102736","PTGP010","2021-01-14","2021-01-14 23:10:10.000","2021-05-24","2021-05-24 19:20:33.000","2021-05-24"
"2020-05-13","2020-10-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000242095643","PTGP010","2020-10-13","2020-10-13 07:20:07.000","2021-05-24","2021-05-24 19:17:15.000","2021-05-24"
"2020-05-13","2020-05-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000210589096","PTGP010","2020-05-13","2020-05-13 18:11:32.000","2021-05-24","2021-05-24 19:25:21.000","2021-05-24"
"2020-05-13","2020-06-23","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","910","S1","8.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000223726814","PTGP010","2020-06-23","2020-06-23 18:41:13.000","2021-05-24","2021-05-24 19:25:07.000","2021-05-24"
"2020-05-13","2020-07-14","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","910","S1","8.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2620","0.2620","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000226497159","PTGP010","2020-07-14","2020-07-14 04:22:12.000","2021-05-24","2021-05-24 19:19:04.000","2021-05-24"
"2020-05-13","2020-05-26","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000214517095","PTGP010","2020-05-26","2020-05-26 01:41:02.000","2021-05-24","2021-05-24 19:25:31.000","2021-05-24"
"2020-05-13","2020-11-02","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","912","S1","8.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000246607999","PTGP010","2020-11-02","2020-11-02 15:53:32.000","2021-05-24","2021-05-24 19:10:53.000","2021-05-24"
"2020-05-13","2020-12-28","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000257894156","PTGP010","2020-12-28","2020-12-28 05:20:59.000","2021-05-24","2021-05-24 19:17:35.000","2021-05-24"
"2018-11-14","2021-02-26","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","MC10","048","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","251.0000","251.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","A0",,"","","","","B",,"S",,"",,"105","","",,,,,,,"0000000768585962","MCPCLNT001","2021-03-01","2021-03-01 14:10:33.000","2021-05-24","2021-05-24 19:21:03.000","2021-05-24"
"2020-05-13","2020-06-17","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000221671461","PTGP010","2020-06-17","2020-06-17 15:03:15.000","2021-05-24","2021-05-24 19:28:59.000","2021-05-24"
"2020-05-13","2021-02-11","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","312","S1","8.0000","PK","0.0000","030","2","0","3","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000266998364","PTGP010","2021-02-11","2021-02-11 16:40:18.000","2021-05-24","2021-05-24 19:20:03.000","2021-05-24"
"2018-11-14","2021-02-26","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","MC10","048","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","251.0000","251.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","A0",,"","","","","B",,"S",,"",,"202","","",,,,,,,"0000000768585962","MCPCLNT001","2021-03-01","2021-03-01 14:10:33.000","2021-05-24","2021-05-24 19:21:03.000","2021-05-24"
"2020-05-13","2020-05-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210621130","PTGP010","2020-05-13","2020-05-13 21:26:25.000","2021-05-24","2021-05-24 19:10:12.000","2021-05-24"
"2020-05-13","2020-06-23","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","910","S1","8.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000223709664","PTGP010","2020-06-23","2020-06-23 17:31:14.000","2021-05-24","2021-05-24 19:20:19.000","2021-05-24"
"2020-05-13","2020-11-04","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000253230782","PTGP010","2020-12-04","2020-12-04 05:05:40.000","2021-05-24","2021-05-24 19:15:46.000","2021-05-24"
"2020-05-13","2020-09-18","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","910","S1","8.0000","PK","0.0000","040","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000237683973","PTGP010","2020-09-18","2020-09-18 15:53:26.000","2021-05-24","2021-05-24 19:19:34.000","2021-05-24"
"2020-05-13","2020-11-04","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","312","S1","8.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000246991517","PTGP010","2020-11-04","2020-11-04 07:40:07.000","2021-05-24","2021-05-24 19:12:26.000","2021-05-24"
"2020-05-13","2020-11-04","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","312","S1","8.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000253230782","PTGP010","2020-12-04","2020-12-04 05:05:40.000","2021-05-24","2021-05-24 19:15:46.000","2021-05-24"
"2020-05-13","2021-02-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000267381624","PTGP010","2021-02-13","2021-02-13 11:30:18.000","2021-05-24","2021-05-24 19:20:42.000","2021-05-24"
"2020-05-13","2020-11-02","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","312","S1","8.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000246635280","PTGP010","2020-11-02","2020-11-02 16:31:04.000","2021-05-24","2021-05-24 19:16:50.000","2021-05-24"
"2020-05-13","2021-02-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","312","S1","8.0000","PK","0.0000","030","2","0","3","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000267381624","PTGP010","2021-02-13","2021-02-13 11:30:18.000","2021-05-24","2021-05-24 19:20:42.000","2021-05-24"
"2018-11-14","2020-12-28","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","MC10","048","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","251.0000","251.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","",,"","","","","B",,"S",,"",,"105","","",,,,,,,"0000000756643568","MCPCLNT001","2021-01-14","2021-01-14 07:38:52.000","2021-05-24","2021-05-24 19:34:17.000","2021-05-24"
"2020-05-13","2021-01-14","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","312","S1","8.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000261099124","PTGP010","2021-01-14","2021-01-14 22:50:12.000","2021-05-24","2021-05-24 19:18:36.000","2021-05-24"
"2020-05-13","2020-11-02","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","912","S1","8.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000246614049","PTGP010","2020-11-02","2020-11-02 16:02:05.000","2021-05-24","2021-05-24 19:13:28.000","2021-05-24"
"2020-05-13","2021-02-11","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000266998364","PTGP010","2021-02-11","2021-02-11 16:40:18.000","2021-05-24","2021-05-24 19:20:03.000","2021-05-24"
"2020-05-13","2020-09-18","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2540","0.2540","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000237690409","PTGP010","2020-09-18","2020-09-18 16:02:08.000","2021-05-24","2021-05-24 19:18:57.000","2021-05-24"
"2020-05-13","2020-07-14","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2620","0.2620","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000226497159","PTGP010","2020-07-14","2020-07-14 04:22:12.000","2021-05-24","2021-05-24 19:19:04.000","2021-05-24"
"2020-05-13","2020-05-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210512285","PTGP010","2020-05-13","2020-05-13 16:30:33.000","2021-05-24","2021-05-24 19:14:04.000","2021-05-24"
"2020-05-13","2020-05-13","7497989-09","749798909","7497989","09","MD LI BLENDE SITZ AUSSEN 15 SCHWARZ","MDL LH FINISHER SEAT OUTSIDE 15 BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.2510","0.2510","KGM","0","Z_SERIE",,"A","Z","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210555274","PTGP010","2020-05-13","2020-05-13 17:51:38.000","2021-05-24","2021-05-24 19:21:21.000","2021-05-24"
